Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
8480 Oakley Circle,Union City,GA,30291.0,"$1,175",2006.0,50.0,,"1,600",(678) 701-5655,3.0,3.0,2.0,2.0,1.0,1.0,9.0,,,,1.0,3.0,1.0,2.0,1.0,0.0,91.0,7.0,0.0,0.0,39.0,2.0,3.0,3.0,29.0,2.0,28.0,5.0,33.582024,-84.536177,4,6344,3.14,9.77,34.1,1.14,50,2.7,350.0,0.054000000000000006,0.012,2.3,0.056,0.0,78,95,60,0,6,13,4,"https://www.trulia.com/c/cahref=""/p/ga/union-city/8480-oakley-cir-union-city-ga-30291--1074564387""",4047773077.0,13.0,121.0,10512.0,3000.0,131210105123000.0,Block 3000,G5040,U,3817.0,U,S,463686.0,0.0,33.5808708,-84.5329278
420 Winston Manor Drive,Winder,GA,30680.0,"$1,200",2001.0,1.0,Single-Family Home,"1,444",(678) 600-0379,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.008709,-83.767697,4,1090,3.14,9.62,36.1,0.706,46,1.6,0.74,0.078,0.0073,1.6,0.026,0.00028,25,19,30,0,16,13,12,"https://www.trulia.com/c/cahref=""/p/ga/winder/420-winston-manor-dr-winder-ga-30680--2031068738""",4049824813.0,13.0,13.0,180107.0,1005.0,130131801071005.0,Block 1005,G5040,U,96130.0,C,S,2012249.0,13091.0,34.0105158,-83.76199890000002
14475 Highway 18 Chalet #98,Pine Mountain,GA,31822.0,"$1,200",1995.0,28.0,Single-Family Home,"1,344",(706) 407-0518,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,97.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.848909,-84.890027,4,189,3.14,9.7,35.9,0.294,46,1.7,30.0,0.14,0.0096,0.086,0.023,0.0,29,38,20,0,6,15,18,"https://www.trulia.com/c/cahref=""/p/ga/pine-mountain/14475-highway-18-chalet-98-pine-mountain-ga-31822--2353895727""",4048636126.0,13.0,145.0,120198.0,1070.0,131451201981070.0,Block 1070,G5040,R,,,S,5889258.0,56123.0,32.8386853,-84.8826115
4725 Kitty Hawk Place,Sandy Springs,GA,30342.0,"$2,950",,5.0,Single-Family Home,"1,916",(404) 545-6868,3.0,3.0,2.0,2.0,1.0,,80.0,,13.0,,1.0,5.0,1.0,5.0,1.0,0.0,89.0,7.0,0.0,0.0,41.0,4.0,12.0,5.0,57.0,6.0,100.0,25.0,33.88382,-84.384694,4,9810,3.14,10.2,35.3,1.32,55,2.4,670.0,0.19,0.012,0.13,0.11,0.0012,34,34,34,5,11,8,9,"https://www.trulia.com/c/cahref=""/p/ga/sandy-springs/4725-kitty-hawk-pl-sandy-springs-ga-30342--2030506268""",4000076437.0,13.0,121.0,10211.0,2001.0,131210102112001.0,Block 2001,G5040,U,3817.0,U,S,345957.0,0.0,33.8838379,-84.3856526
2010 Rachael Drive,Statham,GA,30666.0,"$1,400",1998.0,33.0,Single-Family Home,"1,229",(404) 200-5011,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,1.0,0.0,99.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,33.958774,-83.58142,4,1953,3.14,9.69,35.7,0.581,45,1.5,72.0,0.11,0.0083,0.13,0.018000000000000002,2.6e-05,42,47,38,3,23,9,11,"https://www.trulia.com/c/cahref=""/p/ga/statham/2010-rachael-dr-statham-ga-30666--1032868073""",4009439696.0,13.0,13.0,180402.0,2039.0,130131804022039.0,Block 2039,G5040,U,96130.0,C,S,633267.0,15401.0,33.962080900000004,-83.58461199999998
992 Vandiviere Road,Dawsonville,GA,30534.0,"$1,050",1992.0,2.0,Single-Family Home,"1,792",(678) 513-8768,3.0,3.0,2.0,2.0,1.0,39.0,3.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,34.379361,-84.09843199999997,4,1168,3.14,9.03,36.2,0.322,39,1.1,13.0,0.025,0.0086,0.06,0.022,0.0,27,5,48,3,17,6,10,"https://www.trulia.com/c/cahref=""/p/ga/dawsonville/992-vandiviere-rd-dawsonville-ga-30534--2030806565""",4016896430.0,13.0,85.0,970202.0,3023.0,130859702023023.0,Block 3023,G5040,R,,,S,429432.0,0.0,34.3814762,-84.10166
4047 Ashford Dunwoody Road Northeast,Brookhaven,GA,30319.0,"$2,250",1970.0,30.0,Single-Family Home,"1,786",(404) 488-7873,3.0,3.0,2.0,2.0,149.0,432.0,543.0,,,,1.0,7.0,1.0,7.0,1.0,0.0,90.0,8.0,0.0,1.0,55.0,0.0,8.0,11.0,154.0,4.0,58.0,14.0,33.911201,-84.333318,4,8169,3.14,10.1,35.6,1.28,54,2.3,2100.0,0.056,0.011,0.24,0.22,0.0031,20,26,14,2,3,6,14,"https://www.trulia.com/c/cahref=""/p/ga/brookhaven/4047-ashford-dunwoody-rd-ne-brookhaven-ga-30319--1036971094""",4007990476.0,13.0,89.0,21202.0,2015.0,130890212022015.0,Block 2015,G5040,U,3817.0,U,S,133607.0,0.0,33.9139249,-84.3328877
3410 Homeward Trail,Ellenwood,GA,30294.0,"$1,045",1984.0,143.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,78.0,3.0,74.0,,,,1.0,3.0,1.0,3.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.653664,-84.24820600000002,4,4667,3.14,9.84,34.7,0.939,51,2.7,0.8,0.0097,0.0097,0.51,0.14,0.17,63,99,28,0,9,6,6,"https://www.trulia.com/c/cahref=""/p/ga/ellenwood/3410-homeward-trl-ellenwood-ga-30294--2030427940""",4042560901.0,13.0,89.0,23419.0,3003.0,130890234193003.0,Block 3003,G5040,U,3817.0,U,S,605059.0,5888.0,33.654574700000005,-84.24822859999998
144 Ednaville Road,Braselton,GA,30517.0,"$1,200",,3.0,Single-Family Home,"1,200",Phone not provided,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,1.0,0.0,99.0,1.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,34.130990999999995,-83.76931400000002,4,782,3.14,9.54,35.9,0.682,44,1.6,160.0,0.044,0.0079,0.3,0.023,0.0,24,17,31,2,17,6,11,"https://www.trulia.com/c/cahref=""/p/ga/braselton/144-ednaville-rd-braselton-ga-30517--2030705528""",4048490596.0,13.0,157.0,10103.0,2022.0,131570101032022.0,Block 2022,G5040,U,3817.0,U,S,52522.0,0.0,34.1316219,-83.76989909999998
1927 Woods Court,Riverdale,GA,30296.0,$980,,2.0,Single-Family Home,,(678) 712-4200,3.0,3.0,2.0,2.0,5.0,,22.0,10.0,,,1.0,4.0,1.0,4.0,1.0,0.0,91.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,33.571797,-84.45280100000002,4,5874,3.14,9.82,34.1,0.873,53,3.5,37.0,0.028,0.011,0.21,0.095,0.0,62,97,27,1,8,3,11,"https://www.trulia.com/c/cahref=""/p/ga/riverdale/1927-woods-ct-riverdale-ga-30296--1071623112""",4049809437.0,13.0,63.0,40509.0,1035.0,130630405091035.0,Block 1035,G5040,U,3817.0,U,S,96701.0,0.0,33.5717723,-84.4528218
2623 Riggs Drive,East Pt,GA,30344.0,"$1,200",1958.0,15.0,Single-Family Home,"1,695",(404) 500-5714,3.0,3.0,2.0,2.0,72.0,17.0,1073.0,,,,1.0,3.0,1.0,1.0,1.0,0.0,85.0,13.0,0.0,0.0,8.0,3.0,1.0,0.0,7.0,0.0,7.0,5.0,33.683743,-84.46638399999998,4,7610,3.14,9.98,34.2,0.945,50,2.6,170.0,0.53,0.012,2.3,0.076,23.0,72,89,56,1,16,4,14,"https://www.trulia.com/c/cahref=""/p/ga/east-pt/2623-riggs-dr-east-pt-ga-30344--1011520314""",4009109234.0,13.0,121.0,11301.0,4000.0,131210113014000.0,Block 4000,G5040,U,3817.0,U,S,128974.0,0.0,33.6811117,-84.4674182
3635 Meadow Glen Circle,Ellenwood,GA,30294.0,"$1,247",,2.0,Single-Family Home,"1,882",(855) 684-7368,3.0,3.0,2.0,2.0,78.0,3.0,74.0,,,,1.0,5.0,1.0,4.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.621016,-84.271242,4,2792,3.14,9.82,34.6,1.0,56,5.5,32.0,0.049,0.0098,0.24,0.15,5e-05,52,92,11,0,10,4,11,"https://www.trulia.com/c/cahref=""/p/ga/ellenwood/3635-meadow-glen-cir-ellenwood-ga-30294--1072936492""",4048448747.0,13.0,63.0,40411.0,3008.0,130630404113008.0,Block 3008,G5040,U,3817.0,U,S,505646.0,0.0,33.6244718,-84.2727663
1084 Shieldcrest Way,Forest Park,GA,30297.0,"$1,150",1962.0,14.0,Single-Family Home,"1,911",(678) 563-6149,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,94.0,1.0,0.0,0.0,23.0,3.0,2.0,2.0,19.0,2.0,8.0,0.0,33.64728,-84.353663,4,5125,3.14,9.9,34.3,1.21,56,4.1,530.0,0.15,0.011,2.1,0.29,0.18,76,88,64,8,29,9,8,"https://www.trulia.com/c/cahref=""/p/ga/forest-park/1084-shieldcrest-way-forest-park-ga-30297--2030446173""",4049317032.0,13.0,63.0,40303.0,3008.0,130630403033008.0,Block 3008,G5040,U,3817.0,U,S,17516.0,0.0,33.646633200000004,-84.35391369999998
2765 Tryon Place Northeast,Brookhaven,GA,30319.0,"$3,495",,10.0,Single-Family Home,"1,850",(404) 558-7557,3.0,3.0,2.0,2.0,149.0,432.0,543.0,,,,1.0,9.0,1.0,7.0,1.0,0.0,90.0,8.0,0.0,1.0,90.0,12.0,21.0,5.0,60.0,8.0,32.0,15.0,33.868188,-84.319859,4,11279,3.14,10.1,35.3,1.27,55,2.4,350.0,0.29,0.011,0.17,0.2,6.1e-05,27,31,23,5,8,10,6,"https://www.trulia.com/c/cahref=""/p/ga/brookhaven/2765-tryon-pl-ne-brookhaven-ga-30319--2092131521""",4048154180.0,13.0,89.0,21412.0,3007.0,130890214123007.0,Block 3007,G5040,U,3817.0,U,S,289306.0,0.0,33.86995039999999,-84.321584
156 Blake Lane,Ellenwood,GA,30294.0,"$1,090",1979.0,21.0,Single-Family Home,"1,706",(803) 257-7933,3.0,3.0,2.0,2.0,78.0,3.0,74.0,,,,1.0,5.0,1.0,5.0,1.0,0.0,97.0,2.0,0.0,0.0,21.0,2.0,0.0,1.0,11.0,0.0,5.0,2.0,33.619794,-84.226961,4,3064,3.14,9.81,34.9,0.88,51,2.8,0.73,0.038,0.0094,0.22,0.098,0.004,51,77,25,3,11,1,9,"https://www.trulia.com/c/cahref=""/p/ga/ellenwood/156-blake-ln-ellenwood-ga-30294--1009494670""",4049001069.0,13.0,151.0,70107.0,3002.0,131510701073002.0,Block 3002,G5040,U,3817.0,U,S,1535824.0,6349.0,33.6225052,-84.22523829999999
6511 Meadow Lark Drive,Riverdale,GA,30296.0,"$1,145",1981.0,30.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,5.0,,22.0,10.0,,,1.0,4.0,1.0,4.0,1.0,0.0,91.0,7.0,0.0,0.0,28.0,2.0,4.0,2.0,15.0,1.0,9.0,2.0,33.577671,-84.420383,4,11891,3.14,9.83,34.1,1.05,56,4.1,290.0,0.048,0.011,0.4,0.13,6.2e-09,73,96,49,4,13,8,7,"https://www.trulia.com/c/cahref=""/p/ga/riverdale/6511-meadow-lark-dr-riverdale-ga-30296--1074099040""",4048371532.0,13.0,63.0,40512.0,1006.0,130630405121006.0,Block 1006,G5040,U,3817.0,U,S,19721.0,0.0,33.5772115,-84.4211406
3203 Neal Way,Ellenwood,GA,30294.0,"$1,520",1999.0,44.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,78.0,3.0,74.0,,,,1.0,5.0,1.0,4.0,1.0,0.0,97.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,33.60164,-84.28455,4,6977,3.14,9.82,34.6,1.05,57,5.7,280.0,0.087,0.0097,0.32,0.16,0.12,60,85,34,5,14,9,6,"https://www.trulia.com/c/cahref=""/p/ga/ellenwood/3203-neal-way-ellenwood-ga-30294--2030427456""",4010682200.0,13.0,63.0,40411.0,1003.0,130630404111003.0,Block 1003,G5040,U,3817.0,U,S,227423.0,0.0,33.6003804,-84.28246259999997
4631 Candlewyck Way,Buford,GA,30518.0,"$1,295",,56.0,Single-Family Home,"1,002",(770) 467-3443,3.0,3.0,2.0,2.0,56.0,45.0,143.0,,,,1.0,0.0,1.0,9.0,1.0,0.0,100.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,1.0,9.0,34.122919,-83.97526500000002,4,1449,3.14,9.57,36.3,0.958,48,1.7,540.0,0.036000000000000004,0.0083,1.8,0.038,1.1e-05,54,55,54,9,27,9,10,"https://www.trulia.com/c/cahref=""/p/ga/buford/4631-candlewyck-way-buford-ga-30518--1004299375""",4045244465.0,13.0,135.0,50105.0,2013.0,131350501052013.0,Block 2013,G5040,U,3817.0,U,S,21811.0,0.0,34.1229257,-83.976254
1702 Tipperary Circle,Monroe,GA,30656.0,"$1,200",1996.0,1.0,Single-Family Home,"1,024",(678) 409-4665,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.810795,-83.791539,4,1441,3.14,9.71,36.1,0.691,47,1.7,110.0,0.025,0.0086,0.11,0.026,0.0,23,11,34,1,11,6,14,"https://www.trulia.com/c/cahref=""/p/ga/monroe/1702-tipperary-cir-monroe-ga-30656--1071422585""",4049815790.0,13.0,297.0,110503.0,1040.0,132971105031040.0,Block 1040,G5040,R,,,S,714863.0,0.0,33.8086695,-83.7847979
4679 Lois Drive,Buford,GA,30518.0,$875,,22.0,Multi-Family,900,(678) 887-1297,3.0,3.0,2.0,2.0,56.0,45.0,143.0,,,,1.0,8.0,1.0,8.0,1.0,0.0,100.0,0.0,0.0,0.0,27.0,0.0,3.0,5.0,37.0,1.0,28.0,14.0,34.096858000000005,-84.028903,4,5078,3.14,9.61,36.3,0.904,47,1.7,280.0,0.07400000000000001,0.0087,0.62,0.05,0.0016,33,36,30,6,9,6,9,"https://www.trulia.com/c/cahref=""/p/ga/buford/4679-lois-dr-buford-ga-30518--2325447636""",4048972550.0,13.0,135.0,50106.0,2006.0,131350501062006.0,Block 2006,G5040,U,3817.0,U,S,1050314.0,2808.0,34.09504570000001,-84.0236354
5511 Rock Road,Union City,GA,30291.0,"$1,125",,9.0,Single-Family Home,"1,632",(678) 619-5500,3.0,3.0,2.0,2.0,1.0,1.0,9.0,,,,1.0,4.0,1.0,2.0,1.0,0.0,91.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,33.595616,-84.56185699999997,4,4708,3.14,9.76,34.0,0.838,48,2.4,65.0,0.13,0.012,1.2,0.047,0.0,66,89,43,3,12,8,6,"https://www.trulia.com/c/cahref=""/p/ga/union-city/5511-rock-rd-union-city-ga-30291--1039419447""",4049515347.0,13.0,121.0,10513.0,3006.0,131210105133006.0,Block 3006,G5040,U,3817.0,U,S,774844.0,0.0,33.5956717,-84.5691448
3400 Flat Shoals Road,College Park,GA,30349.0,"$1,175",,52.0,Single-Family Home,"1,238",(959) 653-7774,3.0,3.0,2.0,2.0,66.0,,199.0,57.0,,,1.0,3.0,1.0,3.0,1.0,0.0,88.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,33.579578999999995,-84.500752,4,6373,3.14,9.77,34.1,1.05,52,3.1,96.0,0.018000000000000002,0.011,0.99,0.07,0.0,78,99,58,0,15,8,10,"https://www.trulia.com/c/cahref=""/p/ga/college-park/3400-flat-shoals-rd-college-park-ga-30349--1072811717""",4037570335.0,13.0,121.0,10510.0,4014.0,131210105104014.0,Block 4014,G5040,U,3817.0,U,S,82321.0,0.0,33.5791143,-84.4995358
1022 King Road,Riverdale,GA,30296.0,"$1,049",,13.0,Single-Family Home,"1,273",(678) 573-4526,3.0,3.0,2.0,2.0,5.0,,22.0,10.0,,,1.0,4.0,1.0,4.0,1.0,0.0,91.0,7.0,0.0,0.0,28.0,2.0,4.0,2.0,15.0,1.0,8.0,2.0,33.577827,-84.423372,4,11601,3.14,9.83,34.1,1.04,56,4.1,250.0,0.039,0.011,0.34,0.13,2e-09,72,97,47,3,11,8,7,"https://www.trulia.com/c/cahref=""/p/ga/riverdale/1022-king-rd-riverdale-ga-30296--1070409001""",4018740040.0,13.0,63.0,40512.0,1002.0,130630405121002.0,Block 1002,G5040,U,3817.0,U,S,229788.0,0.0,33.5749524,-84.4253756
4804 Diggers Way,Sugar Hill,GA,30518.0,"$1,345",,49.0,Single-Family Home,"1,678",(404) 729-5343,3.0,3.0,2.0,2.0,56.0,45.0,143.0,,,,1.0,8.0,1.0,8.0,1.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,9.0,34.094769,-84.043235,4,6351,3.14,9.63,36.4,0.838,47,1.7,240.0,0.038,0.0088,0.35,0.052000000000000005,0.00086,37,45,29,7,6,8,6,"https://www.trulia.com/c/cahref=""/p/ga/sugar-hill/4804-diggers-way-sugar-hill-ga-30518--1051246686""",4046998495.0,13.0,135.0,50109.0,1033.0,131350501091033.0,Block 1033,G5040,U,3817.0,U,S,17107.0,0.0,34.094179100000005,-84.04280329999997
2580 Suncrest Court,Buford,GA,30519.0,"$1,495",1986.0,73.0,Single-Family Home,"2,241",(404) 403-8512,3.0,3.0,2.0,2.0,42.0,32.0,222.0,,,,1.0,8.0,1.0,10.0,1.0,0.0,99.0,1.0,0.0,0.0,16.0,2.0,0.0,2.0,31.0,4.0,22.0,2.0,34.048069,-83.981892,4,4094,3.14,9.64,36.3,1.19,48,1.9,160.0,0.0006799999999999999,0.0084,0.66,0.047,0.035,40,51,30,6,4,8,9,"https://www.trulia.com/c/cahref=""/p/ga/buford/2580-suncrest-ct-buford-ga-30519--2030730443""",4046738873.0,13.0,135.0,50605.0,3024.0,131350506053024.0,Block 3024,G5040,U,3817.0,U,S,546965.0,4469.0,34.0464998,-83.9828421
994 Poplar Street,East Pt,GA,30344.0,"$1,190",,64.0,Single-Family Home,"1,433",(770) 415-8070,3.0,3.0,2.0,2.0,72.0,17.0,1073.0,,,,1.0,3.0,1.0,1.0,1.0,0.0,85.0,13.0,0.0,0.0,54.0,3.0,7.0,5.0,33.0,3.0,25.0,6.0,33.673796,-84.42189300000003,4,10141,3.14,9.99,34.2,1.51,56,4.1,1800.0,0.45,0.011,3.3,0.11,10.0,70,81,58,6,22,8,11,"https://www.trulia.com/c/cahref=""/p/ga/east-pt/994-poplar-st-east-pt-ga-30344--1001821908""",3131501300.0,13.0,121.0,11000.0,2005.0,131210110002005.0,Block 2005,G5040,U,3817.0,U,S,503487.0,0.0,33.67038170000001,-84.4218867
1163 Highway 124,Hoschton,GA,30548.0,"$1,300",,10.0,Single-Family Home,"1,616",(770) 586-5272,3.0,3.0,2.0,2.0,3.0,,3.0,1.0,,,1.0,6.0,1.0,5.0,1.0,0.0,99.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,34.086434000000004,-83.819311,4,1436,3.14,9.58,36.0,0.6559999999999999,44,1.5,47.0,0.073,0.0075,0.23,0.027000000000000003,0.0,16,15,18,1,10,5,11,"https://www.trulia.com/c/cahref=""/p/ga/hoschton/1163-highway-124-hoschton-ga-30548--1004005469""",4008166827.0,13.0,13.0,180103.0,1064.0,130131801031064.0,Block 1064,G5040,U,3817.0,U,S,2084440.0,5465.0,34.0822583,-83.8316082
14475 Highway 18 Chalet #104,Pine Mountain,GA,31822.0,"$1,200",1996.0,28.0,Single-Family Home,"1,344",(706) 407-0518,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,97.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.848909,-84.890027,4,189,3.14,9.7,35.9,0.294,46,1.7,30.0,0.14,0.0096,0.086,0.023,0.0,29,38,20,0,6,15,18,"https://www.trulia.com/c/cahref=""/p/ga/pine-mountain/14475-highway-18-chalet-104-pine-mountain-ga-31822--2353895726""",4048636132.0,13.0,145.0,120198.0,1070.0,131451201981070.0,Block 1070,G5040,R,,,S,5889258.0,56123.0,32.8386853,-84.8826115
5202 Santa Fe Parkway #5202,Sandy Springs,GA,30350.0,"$1,500",,6.0,Multi-Family,"1,300",(404) 723-3943,3.0,3.0,2.0,2.0,1.0,,3.0,,1.0,,1.0,6.0,1.0,5.0,1.0,0.0,95.0,5.0,0.0,0.0,9.0,1.0,3.0,0.0,12.0,2.0,13.0,11.0,33.964002,-84.36985,4,13067,3.14,10.0,35.8,1.25,53,2.2,1000.0,0.008,0.012,0.2,0.094,0.0007099999999999999,43,56,29,5,3,7,6,"https://www.trulia.com/c/cahref=""/p/ga/sandy-springs/5202-santa-fe-pkwy-5202-sandy-springs-ga-30350--2355294062""",4049645597.0,13.0,121.0,10209.0,1001.0,131210102091001.0,Block 1001,G5040,U,3817.0,U,S,1146284.0,36094.0,33.966073,-84.3733401
6297 Queens Court,Riverdale,GA,30296.0,"$1,305",,17.0,Single-Family Home,"1,972",(855) 684-7368,3.0,3.0,2.0,2.0,5.0,,22.0,10.0,,,1.0,4.0,1.0,4.0,1.0,0.0,91.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,33.583564,-84.44690600000001,4,6909,3.14,9.84,34.1,0.922,55,3.8,77.0,0.05,0.011,0.33,0.1,0.0,64,96,32,2,9,5,8,"https://www.trulia.com/c/cahref=""/p/ga/riverdale/6297-queens-ct-riverdale-ga-30296--1003016116""",4048721896.0,13.0,63.0,40509.0,2022.0,130630405092022.0,Block 2022,G5040,U,3817.0,U,S,121072.0,0.0,33.582523200000004,-84.4470958
1060 Brookshire Court,Bogart,GA,30622.0,"$1,800",,60.0,Multi-Family,,(706) 714-8444,3.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,8.0,1.0,8.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.879394,-83.522047,4,995,3.14,9.72,35.5,0.524,45,1.5,42.0,0.081,0.0089,0.11,0.016,1.8e-06,16,13,19,3,7,6,12,"https://www.trulia.com/c/cahref=""/p/ga/bogart/1060-brookshire-ct-bogart-ga-30622--2030972350""",4047234064.0,13.0,219.0,30100.0,2050.0,132190301002050.0,Block 2050,G5040,R,,,S,15038.0,0.0,33.8794381,-83.52154909999999
5041 Cleveland Highway,Gainesville,GA,30506.0,"$1,250",,20.0,Single-Family Home,"2,000",(770) 532-2249,3.0,3.0,2.0,2.0,14.0,162.0,39.0,,,,1.0,6.0,1.0,5.0,1.0,0.0,100.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,34.43741,-83.808516,4,888,3.14,8.96,35.8,0.301,39,1.1,49.0,0.039,0.009000000000000001,0.13,0.016,0.0,19,6,31,0,18,9,15,"https://www.trulia.com/c/cahref=""/p/ga/gainesville/5041-cleveland-hwy-gainesville-ga-30506--2030656383""",4010865296.0,13.0,139.0,204.0,1003.0,131390002041003.0,Block 1003,G5040,R,,,S,1839414.0,20310.0,34.4328598,-83.81365550000002
564 Hammond Drive,Sandy Springs,GA,30328.0,"$1,750",1959.0,57.0,Single-Family Home,"1,322",(404) 429-9922,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,0.0,93.0,3.0,0.0,0.0,130.0,10.0,21.0,17.0,147.0,18.0,183.0,54.0,33.919088,-84.36901999999998,4,13542,3.14,10.1,35.5,1.84,59,2.7,5400.0,0.07200000000000001,0.012,0.14,0.12,0.00018,42,48,36,13,11,7,14,"https://www.trulia.com/c/cahref=""/p/ga/sandy-springs/564-hammond-dr-sandy-springs-ga-30328--1045779477""",4046159759.0,13.0,121.0,10110.0,1029.0,131210101101029.0,Block 1029,G5040,U,3817.0,U,S,80294.0,0.0,33.920122,-84.3698193
6305 Cherry Tree Lane,Sandy Springs,GA,30328.0,"$2,500",1954.0,45.0,Single-Family Home,"2,247",(404) 626-0903,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,1.0,0.0,93.0,3.0,0.0,0.0,109.0,7.0,19.0,14.0,157.0,15.0,194.0,54.0,33.927096,-84.37374100000002,4,9642,3.14,10.1,35.6,1.52,56,2.5,2400.0,0.12,0.012,0.17,0.11,0.00013000000000000002,32,35,29,7,4,8,21,"https://www.trulia.com/c/cahref=""/p/ga/sandy-springs/6305-cherry-tree-ln-sandy-springs-ga-30328--1147622968""",4047443020.0,13.0,121.0,10121.0,1007.0,131210101211007.0,Block 1007,G5040,U,3817.0,U,S,83920.0,0.0,33.9285735,-84.3736438
2658 Jefferson Terrace,East Pt,GA,30344.0,"$2,250",,5.0,Single-Family Home,"1,250",Phone not provided,3.0,3.0,2.0,2.0,72.0,17.0,1073.0,,,,1.0,3.0,1.0,1.0,1.0,0.0,85.0,13.0,0.0,0.0,42.0,3.0,4.0,6.0,28.0,7.0,27.0,2.0,33.68261,-84.427307,4,8488,3.14,10.0,34.3,1.37,55,3.4,1000.0,0.5,0.012,3.9,0.11,17.0,72,82,61,4,22,7,14,"https://www.trulia.com/c/cahref=""/p/ga/east-pt/2658-jefferson-ter-east-pt-ga-30344--2030515288""",4049673720.0,13.0,121.0,11100.0,2008.0,131210111002008.0,Block 2008,G5040,U,3817.0,U,S,26159.0,0.0,33.682627399999994,-84.4267373
